Beginner session week 3 day 2
resistanceTargeted:lowerbody

resistanceTargeted:legs/squat,R=10,W=0,D=30,I=0.4
resistanceTargeted:legs/squat,R=12,W=0,D=34,I=0.4
resistanceTargeted:legs/squat,R=15,W=0,D=44,I=0.4

resistanceTargeted:legs/lunges,R=10,W=10,D=27,I=0.4
resistanceTargeted:legs/lunges,R=12,W=10,D=30,I=0.4
resistanceTargeted:legs/lunges,R=15,W=10,D=34,I=0.4

resistanceTargeted:legs/barbell-squat,R=10,W=20,D=35,I=0.8
resistanceTargeted:legs/barbell-squat,R=12,W=20,D=42,I=0.8
resistanceTargeted:legs/barbell-squat,R=15,W=20,D=48,I=1

resistanceTargeted:legs/dumbbell-calf-raise,R=15,W=20,D=30,I=0.6
resistanceTargeted:legs/dumbbell-calf-raise,R=15,W=20,D=30,I=0.6
resistanceTargeted:legs/dumbbell-calf-raise,R=15,W=20,D=30,I=0.8
