Beginner session week 5 day 3 (good day)
resistanceTargeted:pull

resistanceTargeted:back/upright-row,R=8,W=30,D=30,I=0.4
resistanceTargeted:back/upright-row,R=8,W=30,D=30,I=0.4
resistanceTargeted:back/upright-row,R=10,W=30,D=34,I=0.6
resistanceTargeted:back/upright-row,R=12,W=30,D=42,I=0.8

resistanceTargeted:back/cable-row,R=10,W=25,D=30,I=0.4
resistanceTargeted:back/cable-row,R=10,W=25,D=31,I=0.6
resistanceTargeted:back/cable-row,R=12,W=25,D=37,I=0.8
resistanceTargeted:back/cable-row,R=15,W=25,D=45,I=1

resistanceTargeted:arms/dumbbell-biceps-curl,R=8,W=25,D=25,I=0.4
resistanceTargeted:arms/dumbbell-biceps-curl,R=8,W=25,D=25,I=0.4
resistanceTargeted:arms/dumbbell-biceps-curl,R=10,W=20,D=29,I=0.6
resistanceTargeted:arms/dumbbell-biceps-curl,R=12,W=20,D=34,I=0.6

resistanceTargeted:arms/cable-biceps-curl,R=12,W=20,D=23,I=0.6
resistanceTargeted:arms/cable-biceps-curl,R=12,W=20,D=22,I=0.6
resistanceTargeted:arms/cable-biceps-curl,R=15,W=20,D=26,I=0.8
resistanceTargeted:arms/cable-biceps-curl,R=15,W=20,D=32,I=1

resistanceTargeted:core/oblique-crunches,R=22,W=0,D=35,I=0.6
resistanceTargeted:core/oblique-crunches,R=25,W=0,D=34,I=0.6
resistanceTargeted:core/oblique-crunches,R=20,W=0,D=35,I=0.6

resistanceTargeted:core/crunches,R=20,W=0,D=38,I=0.8
resistanceTargeted:core/crunches,R=20,W=0,D=38,I=0.8
resistanceTargeted:core/crunches,R=25,W=0,D=36,I=1

resistanceTargeted:core/cable-crossover,R=10,W=20,D=38,I=0.8
resistanceTargeted:core/cable-crossover,R=12,W=20,D=45,I=0.8
resistanceTargeted:core/cable-crossover,R=15,W=20,D=54,I=0.8
resistanceTargeted:core/cable-crossover,R=15,W=20,D=58,I=0.8
