Beginner session week 2 day 3 (bad day)
resistanceTargeted:upperbody

resistanceTargeted:chest/bench-press,R=8,W=20,D=30,I=0.4
resistanceTargeted:chest/bench-press,R=8,W=20,D=35,I=0.4
resistanceTargeted:chest/bench-press,R=6,W=20,D=42,I=0.6

resistanceTargeted:chest/dumbbell-flyes,R=10,W=12,D=30,I=0.4
resistanceTargeted:chest/dumbbell-flyes,R=12,W=12,D=36,I=0.6
resistanceTargeted:chest/dumbbell-flyes,R=15,W=12,D=44,I=0.6

resistanceTargeted:back/upright-row,R=10,W=10,D=30,I=0.4
resistanceTargeted:back/upright-row,R=12,W=10,D=33,I=0.4
resistanceTargeted:back/upright-row,R=15,W=10,D=39,I=0.6

resistanceTargeted:shoulders/dumbbell-shoulder-press,R=6,W=10,D=30,I=0.4
resistanceTargeted:shoulders/dumbbell-shoulder-press,R=6,W=10,D=31,I=0.4
resistanceTargeted:shoulders/dumbbell-shoulder-press,R=8,W=10,D=40,I=0.4

resistanceTargeted:shoulders/lateral-raise,R=10,W=20,D=30,I=0.6
resistanceTargeted:shoulders/lateral-raise,R=12,W=20,D=35,I=0.8

resistanceTargeted:arms/dumbbell-biceps-curl,R=10,W=10,D=28,I=0.6
resistanceTargeted:arms/dumbbell-biceps-curl,R=12,W=10,D=33,I=0.8
resistanceTargeted:arms/dumbbell-biceps-curl,R=15,W=10,D=45,I=1

resistanceTargeted:arms/triceps-extension,R=6,W=10,D=31,I=0.6
resistanceTargeted:arms/triceps-extension,R=6,W=10,D=34,I=0.6
resistanceTargeted:arms/triceps-extension,R=6,W=10,D=44,I=0.8

resistanceTargeted:core/crunches,R=10,W=0,D=30,I=0.6
resistanceTargeted:core/crunches,R=10,W=0,D=30,I=0.8
