skiing workouts #7: lowerbody (interrupted session)
resistanceTargeted:legs


resistanceTargeted:legs/squat,R=10,W=0,D=12,I=0.6
resistanceTargeted:legs/squat,R=10,W=0,D=12,I=0.6
resistanceTargeted:legs/squat,R=10,W=0,D=12,I=0.6

resistanceTargeted:legs/lunges,R=12,W=20,D=32,I=0.6

resistanceTargeted:legs/leg-press,R=12,W=80,D=32,I=0.6
resistanceTargeted:legs/leg-press,R=15,W=80,D=32,I=0.6

resistanceTargeted:legs/barbell-squat,R=12,W=30,D=30,I=0.4
resistanceTargeted:legs/barbell-squat,R=15,W=30,D=36,I=0.6
