Steve's "push" session #10
resistanceTargeted:arms,shoulders,chest

indoorsCardio:cross-trainer,D=300

resistanceTargeted:shoulders/dumbbell-bench-press,R=10,W=16,D=30,I=0.6
resistanceTargeted:shoulders/dumbbell-bench-press,R=10,W=16,D=30,I=0.6
resistanceTargeted:shoulders/dumbbell-bench-press,R=10,W=16,D=30,I=0.6

resistanceTargeted:shoulders/dumbbell-shoulder-press,R=10,W=10,D=30,I=0.6
resistanceTargeted:shoulders/dumbbell-shoulder-press,R=10,W=10,D=30,I=0.6
resistanceTargeted:shoulders/dumbbell-shoulder-press,R=10,W=10,D=30,I=0.6

resistanceTargeted:chest/dumbbell-flyes,R=10,W=10,D=30,I=0.6
resistanceTargeted:chest/dumbbell-flyes,R=10,W=10,D=30,I=0.6
resistanceTargeted:chest/dumbbell-flyes,R=10,W=10,D=30,I=0.6

resistanceTargeted:arms/triceps-extension,R=10,W=20,D=30,I=0.6
resistanceTargeted:arms/triceps-extension,R=10,W=20,D=30,I=0.6
resistanceTargeted:arms/triceps-extension,R=10,W=20,D=30,I=0.6

resistanceTargeted:shoulders/lateral-raise,R=10,W=8,D=30,I=0.6
resistanceTargeted:shoulders/lateral-raise,R=10,W=8,D=30,I=0.6
resistanceTargeted:shoulders/lateral-raise,R=10,W=8,D=30,I=0.6

resistanceTargeted:arms/triceps-pushdown,R=10,W=15,D=30,I=0.6
resistanceTargeted:arms/triceps-pushdown,R=10,W=15,D=30,I=0.6
resistanceTargeted:arms/triceps-pushdown,R=10,W=15,D=30,I=0.6

resistanceTargeted:core/suitcase-crunches,R=10,W=0,D=30,I=0.6
resistanceTargeted:core/suitcase-crunches,R=10,W=0,D=30,I=0.6
resistanceTargeted:core/suitcase-crunches,R=10,W=0,D=30,I=0.6

indoorsCardio:running-machine,D=300
