women workouts: legs (day 16) - back to normal (order changed)
resistanceTargeted:legs

resistanceTargeted:legs/lunges,R=20,W=0,D=45,I=0.4
resistanceTargeted:legs/lunges,R=20,W=0,D=45,I=0.4
resistanceTargeted:legs/lunges,R=20,W=0,D=45,I=0.4

resistanceTargeted:legs/leg-press,R=15,W=40,D=32,I=0.6
resistanceTargeted:legs/leg-press,R=15,W=40,D=32,I=0.6
resistanceTargeted:legs/leg-press,R=15,W=40,D=32,I=0.6

resistanceTargeted:legs/dumbbell-calf-raise,R=20,W=10,D=45,I=0.6
resistanceTargeted:legs/dumbbell-calf-raise,R=20,W=10,D=45,I=0.6
resistanceTargeted:legs/dumbbell-calf-raise,R=20,W=10,D=45,I=0.6
